left_arrow,right_arrow,empty,middle,corrAns,condition,blockfile,dummy_trial.thisRepN,dummy_trial.thisTrialN,dummy_trial.thisN,dummy_trial.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,blockn.thisRepN,blockn.thisTrialN,blockn.thisN,blockn.thisIndex,thisRow.t,notes,JS_code.started,JS_code.stopped,instruction_1.started,wecomle_resp.started,instruction_1.stopped,instruction_2.started,text.started,image_8.started,image_9.started,image_10.started,sound_2.started,key_resp_10.started,instruction_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,instruction_2_1.started,image_11.started,image_12.started,image_13.started,text_5.started,sound_3.started,key_resp_5.started,instruction_2_1.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,instruction_2_2.started,image_14.started,image_15.started,image_16.started,text_6.started,sound_4.started,key_resp_6.started,instruction_2_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instruction_2_3.started,image_17.started,image_18.started,image_19.started,text_7.started,sound_5.started,key_resp_7.started,instruction_2_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instruction_2_4.started,image_20.started,image_21.started,image_22.started,text_8.started,sound_6.started,key_resp_8.started,instruction_2_4.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instruction_2_5.started,image_27.started,image_29.started,text_9.started,sound_7.started,image_30.started,key_resp_11.started,instruction_2_5.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,Instructions_3.started,image_49.started,key_resp_16.started,Instructions_3.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,inter_trial_interval.started,inter_trial_interval.stopped,ISIcode.started,ISIcode.stopped,ISI,type,fixation.started,image_35.started,image_33.started,image_34.started,image_35.stopped,image_33.stopped,image_34.stopped,fixation.stopped,Cue.started,image_38.started,image_36.started,image_37.started,Cue.stopped,Stim.started,image_39.started,image_41.started,image.started,image_2.started,key_resp_2.started,image_39.stopped,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,Feedback.started,image_42.started,image_3.started,image_43.started,sound_9.started,Feedback.stopped,UpdateAccuracy.started,UpdateAccuracy.stopped,continueStatus.started,key_resp_18.started,continueStatus.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,Main_Exp_Instructions.started,key_resp_9.started,Main_Exp_Instructions.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,ISIcode_test.started,ISIcode_test.stopped,finish.started,text_3.started,finish.stopped,编号,主试ID,date,expName,psychopyVersion,frameRate,expStart,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,4,4,4,0,1,1,1,119.35004073401797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.3188986320165,120.10886884399224,,,1.1803607214428857,formal,120.11021143299877,120.14038270100718,120.14038270100718,120.14038270100718,121.33979413899942,121.33979413899942,121.33979413899942,121.31181514501804,121.31183876900468,121.33979413899942,121.33979413899942,121.33979413899942,122.31802534201415,122.31813070600037,123.85924866001005,123.85924866001005,123.85924866001005,123.85924866001005,123.85924866001005,123.97222410401446,132.32053997501498,None,0,,,,,,,,,,,,,,,,,,,,,,,120.1088852660032,120.10961282299832,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,4,4,4,0,2,2,2,132.35886482600472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.322463790013,133.12086566799553,,,1.3857715430861721,formal,133.12288646301022,133.15775336901424,133.15775336901424,133.15775336901424,134.57342791301198,134.57342791301198,134.57342791301198,134.54285773800802,134.54289068901562,134.57342791301198,134.57342791301198,134.57342791301198,135.5538628390059,135.5539443299931,137.12340724800015,137.12340724800015,137.12340724800015,137.12340724800015,137.12340724800015,137.23759362701094,145.5517522660084,None,0,,,,,,,,,,,,,,,,,,,,,,,133.12089853800717,133.1215919390088,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock5.xlsx,,,,,,,,,,,,,0,4,4,4,0,3,3,3,145.57595905399648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.5532828120049,146.3553329159913,,,1.1933867735470942,formal,146.3566025629989,146.37953397099045,146.37953397099045,146.37953397099045,147.59822935101693,147.59822935101693,147.59822935101693,147.56817468701047,147.56820933701238,147.59822935101693,147.59822935101693,147.59822935101693,148.58060980399023,148.58071834399016,150.13614134400268,150.13614134400268,150.13614134400268,150.13614134400268,150.13614134400268,150.24806392099708,158.57612055900972,None,0,,,,,,,,,,,,,,,,,,,,,,,146.3553580690059,146.35598957401817,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock5.xlsx,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock6.xlsx,,,,,,,,,,,,,0,5,5,5,0,0,0,0,158.61913466401165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.59603855400928,159.37282921100268,,,1.1823647294589177,formal,159.3763005429937,159.40082414099015,159.40082414099015,159.40082414099015,160.61148523399606,160.61148523399606,160.61148523399606,160.58506270399084,160.58509835699806,160.61148523399606,160.61148523399606,160.61148523399606,161.58676313300384,161.58696097001666,163.13670560499304,163.13670560499304,163.13670560499304,163.13670560499304,163.13670560499304,163.25232347901328,171.59013707601116,None,0,,,,,,,,,,,,,,,,,,,,,,,159.37293866300024,159.37545393500477,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock6.xlsx,,,,,,,,,,,,,0,5,5,5,0,1,1,1,171.61748376200558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.59277931699762,172.3948646990175,,,1.1983967935871742,formal,172.39730319401133,172.42285953601822,172.42285953601822,172.42285953601822,173.663338318991,173.663338318991,173.663338318991,173.62035104099778,173.6203878140077,173.663338318991,173.663338318991,173.663338318991,174.62954916001763,174.62957496999297,176.21105802699458,176.21105802699458,176.21105802699458,176.21105802699458,176.21105802699458,176.318976465991,184.62171034899075,None,0,,,,,,,,,,,,,,,,,,,,,,,172.39496290599345,172.39656014501816,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock6.xlsx,,,,,,,,,,,,,0,5,5,5,0,2,2,2,184.65014509001048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.62389841899858,185.43220705899876,,,1.0781563126252505,formal,185.43631560201175,185.4603715109988,185.4603715109988,185.4603715109988,186.55359466801747,186.55359466801747,186.55359466801747,186.52838023300865,186.5284170320083,186.55359466801747,186.55359466801747,186.55359466801747,187.54434134700568,187.54438581800787,189.13806175001082,189.13806175001082,189.13806175001082,189.13806175001082,189.13806175001082,189.26120061200345,197.53722577099688,None,0,,,,,,,,,,,,,,,,,,,,,,,185.43326718101162,185.43461406600545,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock6.xlsx,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock2.xlsx,,,,,,,,,,,,,0,6,6,1,0,0,0,0,197.58206527199945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.55295357000432,198.340322500997,,,1.4919839679358717,formal,198.34164444901398,198.36733078199904,198.36733078199904,198.36733078199904,199.88542001400492,199.88542001400492,199.88542001400492,199.8566358120006,199.85672638600226,199.88542001400492,199.88542001400492,199.88542001400492,200.86789013500675,200.8680047139933,202.52856078901095,202.52856078901095,202.52856078901095,202.52856078901095,202.52856078901095,202.63490993101732,210.86312929500127,None,0,,,,,,,,,,,,,,,,,,,,,,,198.34034859901294,198.34102706701378,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock2.xlsx,,,,,,,,,,,,,0,6,6,1,0,1,1,1,210.89951343400753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.8643549910048,211.66032096600975,,,1.280561122244489,formal,211.66157708401443,211.690071377001,211.690071377001,211.690071377001,213.00123342100414,213.00123342100414,213.00123342100414,212.97218741101096,212.97235725299106,213.00123342100414,213.00123342100414,213.00123342100414,213.98419564499636,213.98428097300348,215.59676378499717,215.59676378499717,215.59676378499717,215.59676378499717,215.59676378499717,215.70736245199805,223.97954749001656,None,0,,,,,,,,,,,,,,,,,,,,,,,211.66034617699916,211.66099450399633,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,incongruent,PNblock2.xlsx,,,,,,,,,,,,,0,6,6,1,0,2,2,2,224.00933174000238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.98169728199719,224.7765367650136,,,1.2715430861723447,formal,224.77827891599736,224.80830439500278,224.80830439500278,224.80830439500278,226.10357835699688,226.10357835699688,226.10357835699688,226.06981017900398,226.06987130999914,226.10357835699688,226.10357835699688,226.10357835699688,227.07918900399818,227.0792897270003,228.71608503200696,228.71608503200696,228.71608503200696,228.71608503200696,228.71608503200696,228.81700467300834,237.08209445301327,None,0,,,,,,,,,,,,,,,,,,,,,,,224.77656556700822,224.7773424590123,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,PNblock2.xlsx,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h55.17.787,Flanker,2023.2.2,78.81028188024156,2024-05-17 17h56.13.361500 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.08332208599313,237.1077204119938,240.5795594789961,,,,,,,,
