left_arrow,right_arrow,empty,middle,corrAns,condition,blockfile,dummy_trial.thisRepN,dummy_trial.thisTrialN,dummy_trial.thisN,dummy_trial.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,blockn.thisRepN,blockn.thisTrialN,blockn.thisN,blockn.thisIndex,thisRow.t,notes,JS_code.started,JS_code.stopped,instruction_1.started,wecomle_resp.started,instruction_1.stopped,instruction_2.started,text.started,image_8.started,image_9.started,image_10.started,sound_2.started,key_resp_10.started,instruction_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,instruction_2_1.started,image_11.started,image_12.started,image_13.started,text_5.started,sound_3.started,key_resp_5.started,instruction_2_1.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,instruction_2_2.started,image_14.started,image_15.started,image_16.started,text_6.started,sound_4.started,key_resp_6.started,instruction_2_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instruction_2_3.started,image_17.started,image_18.started,image_19.started,text_7.started,sound_5.started,key_resp_7.started,instruction_2_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,instruction_2_4.started,image_20.started,image_21.started,image_22.started,text_8.started,sound_6.started,key_resp_8.started,instruction_2_4.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,instruction_2_5.started,image_27.started,image_29.started,text_9.started,sound_7.started,image_30.started,key_resp_11.started,instruction_2_5.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,Instructions_3.started,image_49.started,key_resp_16.started,Instructions_3.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,inter_trial_interval.started,inter_trial_interval.stopped,ISIcode.started,ISIcode.stopped,ISI,type,fixation.started,image_35.started,image_33.started,image_34.started,image_35.stopped,image_33.stopped,image_34.stopped,fixation.stopped,Cue.started,image_38.started,image_36.started,image_37.started,Cue.stopped,Stim.started,image_39.started,image_41.started,image.started,image_2.started,key_resp_2.started,image_39.stopped,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,Feedback.started,image_42.started,image_3.started,image_43.started,sound_9.started,Feedback.stopped,UpdateAccuracy.started,UpdateAccuracy.stopped,continueStatus.started,key_resp_18.started,continueStatus.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,Main_Exp_Instructions.started,key_resp_9.started,Main_Exp_Instructions.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,ISIcode_test.started,ISIcode_test.stopped,finish.started,text_3.started,finish.stopped,编号,主试ID,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.85029526500148,55.907179942994844,56.89099092700053,space,0.97169132399722,None,,,,,,,,,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.90096551098395,56.95896933999029,59.50530372999492,space,2.538176231988473,None,,,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,0,0,4,0,0,0,0,59.570699242991395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54296022100607,60.32755785898189,,,1.027054108216433,formal,60.32897692799452,60.3568794769817,60.3568794769817,60.3568794769817,61.40882533200784,61.40882533200784,61.40882533200784,61.38231686898507,61.38235595598235,61.40882533200784,61.40882533200784,61.40882533200784,62.387383306981064,62.387404149980284,63.90728912898339,63.90728912898339,63.90728912898339,63.90728912898339,63.90728912898339,64.01800121698761,64.4298021249997,z,1,0.520335367997177,None,,,,,,,,,,,,,,,,,,,,,60.32758268198813,60.3283159849816,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,0,0,4,0,1,1,1,64.45539368898608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.43079479798325,65.23711345699849,,,1.1783567134268538,formal,65.23809750098735,65.26299429999199,65.26299429999199,65.26299429999199,66.45299248199444,66.45299248199444,66.45299248199444,66.42708038899582,66.42710940199322,66.45299248199444,66.45299248199444,66.45299248199444,67.43157679098658,67.43167879499379,68.7778689499828,68.7778689499828,68.7778689499828,68.7778689499828,68.7778689499828,68.8820895429817,69.2459697299928,z,1,0.4613988140190486,None,,,,,,,,,,,,,,,,,,,,,65.237130117981,65.23758094399818,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock5.xlsx,,,,,,,,,,,,,0,0,0,4,0,2,2,2,69.28285239599063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.24675586898229,70.04932804699638,,,1.3276553106212425,formal,70.05197856298764,70.0788326059992,70.0788326059992,70.0788326059992,71.41048410898657,71.41048410898657,71.41048410898657,71.38966386098764,71.3896889409807,71.41048410898657,71.41048410898657,71.41048410898657,72.3965043539938,72.39652132199262,73.67612048599403,73.67612048599403,73.67612048599403,73.67612048599403,73.67612048599403,73.78400369698647,74.17138530200464,m,1,0.48310332201072015,None,,,,,,,,,,,,,,,,,,,,,70.04943041098886,70.05138030898524,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock5.xlsx,,,,,,,,,,,,,0,0,0,4,0,3,3,3,74.19843832799233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.17197558298358,74.98131518898299,,,1.1523046092184368,formal,74.98410827299813,75.00810568398447,75.00810568398447,75.00810568398447,76.17830957600381,76.17830957600381,76.17830957600381,76.15568828899995,76.15571698200074,76.17830957600381,76.17830957600381,76.17830957600381,77.17064042499987,77.17073527400498,78.40630765500828,78.40630765500828,78.40630765500828,78.40630765500828,78.40630765500828,78.51710374598042,78.81186549100676,z,1,0.40410948399221525,None,,,,,,,,,,,,,,,,,,,,,74.9817029539845,74.98332888499135,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
,,,,,,PNblock5.xlsx,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock1.xlsx,,,,,,,,,,,,,0,1,1,0,0,0,0,0,78.84848959598457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.82637937099207,79.62130802098545,,,1.3366733466933867,formal,79.6245149129827,79.64666768000461,79.64666768000461,79.64666768000461,81.00477170999511,81.00477170999511,81.00477170999511,80.98292633300298,80.9829960920033,81.00477170999511,81.00477170999511,81.00477170999511,81.99530260800384,81.99537999799941,83.22892396899988,83.22892396899988,83.22892396899988,83.22892396899988,83.22892396899988,83.33095589000732,83.70601463198545,z,1,0.4696876469824929,None,,,,,,,,,,,,,,,,,,,,,79.62139422199107,79.62367842998356,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,incongruent,PNblock1.xlsx,,,,,,,,,,,,,0,1,1,0,0,1,1,1,83.72964468199643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7067906660086,84.51603809199878,,,1.1032064128256514,formal,84.51895117599634,84.54299166498822,84.54299166498822,84.54299166498822,85.66414850598085,85.66414850598085,85.66414850598085,85.64156133099459,85.64159193899832,85.66414850598085,85.66414850598085,85.66414850598085,86.64845721999882,86.64853222400416,87.87280011799885,87.87280011799885,87.87280011799885,87.87280011799885,87.87280011799885,87.97333004299435,88.59049772299477,m,1,0.7014960419910494,None,,,,,,,,,,,,,,,,,,,,,84.51679183999659,84.5182666789915,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
None,None,None,None,None,None,PNblock1.xlsx,,,,,,,,,,,,,0,1,1,0,0,2,2,2,88.60825747298077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5911217549874,89.40036099599092,,,1.0100200400801604,formal,89.4023476059956,89.42559185498976,89.42559185498976,89.42559185498976,90.45522243098821,90.45522243098821,90.45522243098821,90.42882928499603,90.42885082299472,90.45522243098821,90.45522243098821,90.45522243098821,91.43508528798702,91.43518903199583,92.12512589499238,92.12512589499238,92.12512589499238,92.12512589499238,92.12512589499238,92.2266859250085,95.83590541299782,m,0,3.6991992899856996,None,,,,,,,,,,,,,,,,,,,,,89.40051961498102,89.40168997898581,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
None,None,None,None,None,None,PNblock1.xlsx,,,,,,,,,,,,,0,1,1,0,0,3,3,3,95.8677223319828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.83703795998008,96.64148117799778,,,1.0581162324649298,formal,96.64271109199035,96.66682248699362,96.66682248699362,96.66682248699362,97.74066446500365,97.74066446500365,97.74066446500365,97.7133359949803,97.7133646440052,97.74066446500365,97.74066446500365,97.74066446500365,98.72208013298223,98.72209905798081,98.73784166498808,98.81448598499992,98.73784166498808,98.73784166498808,98.73784166498808,98.83863066200865,100.77965629799291,m,0,2.0382121649745386,None,,,,,,,,,,,,,,,,,,,,,96.64150327199604,96.64225179498317,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
,,,,,,PNblock1.xlsx,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,congruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,0,0,0,100.82393612500164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.79596489598043,101.58355349599151,,,1.0551102204408818,formal,101.58712029800517,101.61097506398801,101.61097506398801,101.61097506398801,102.67752038798062,102.67752038798062,102.67752038798062,102.65163506098907,102.65166756598046,102.67752038798062,102.67752038798062,102.67752038798062,103.6558604699967,103.65588970799581,104.49780099399504,104.49780099399504,104.49780099399504,104.49780099399504,104.49780099399504,104.60474603399052,105.28928327400354,z,1,0.7897321459895466,None,,,,,,,,,,,,,,,,,,,,,101.58364138699835,101.5855049189995,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,congruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,1,1,1,105.31659225700423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.29032700098469,106.0989050649805,,,1.3026052104208417,formal,106.1016920300026,106.12975367798936,106.12975367798936,106.12975367798936,107.4605440129817,107.4605440129817,107.4605440129817,107.43714587198338,107.43716895498801,107.4605440129817,107.4605440129817,107.4605440129817,108.4419060270011,108.44199842400849,109.73377728299238,109.73377728299238,109.73377728299238,109.73377728299238,109.73377728299238,109.8439150939812,110.2362483140023,m,1,0.4967202110274229,None,,,,,,,,,,,,,,,,,,,,,106.09901178398286,106.10110022398294,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,incongruent,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,2,2,2,110.25902312900871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.23682840098627,111.04696849899483,,,1.0100200400801604,formal,111.04903149500024,111.07487837199005,111.07487837199005,111.07487837199005,112.094137631997,112.094137631997,112.094137631997,112.07112765900092,112.07120497798314,112.094137631997,112.094137631997,112.094137631997,113.0812427290075,113.08132681000279,114.31851014198037,114.31851014198037,114.31851014198037,114.31851014198037,114.31851014198037,114.42921794700669,114.86464977398282,z,1,0.5398297700157855,None,,,,,,,,,,,,,,,,,,,,,111.04705323898816,111.04858890999458,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
None,None,None,None,None,None,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,0,3,3,3,114.89064377799514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.86554873999557,115.66859458698309,,,1.2675350701402806,formal,115.67104765900876,115.69751335898764,115.69751335898764,115.69751335898764,116.98861412599217,116.98861412599217,116.98861412599217,116.9640851309814,116.96411330098636,116.98861412599217,116.98861412599217,116.98861412599217,117.97820269598742,117.97829148100573,118.64529208099702,118.64529208099702,118.64529208099702,118.64529208099702,118.64529208099702,118.74314725698787,120.32616438600235,z,0,1.6679626750119496,None,,,,,,,,,,,,,,,,,,,,,115.66876223598956,115.66960345499683,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
,,,,,,PNblock4.xlsx,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2024-05-17_17h46.22.157,Flanker,2023.2.2,75.95387624628417,2024-05-17 17h47.13.525066 +0800,
